Video Name,Sub_ID,Start,End,Cyclist,Motorcycle,Pedestrian,JayWalk,kid(<5),Teenage (6-16),Middle age (16-35),Middle age (35-65),Old (>65),Male,Female,Multi_Ped,FirstDetection_Timestamp,other,Distraction (cellphone use),Incident,E-scooter
US17-92_@_25TH_ST_10042019_134715,9.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_25TH_ST_10042019_134715,10.0,,,,,1,,,,1.0,,,,1.0,,,1.0,,,
US17-92_@_25TH_ST_10042019_134715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,14.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,17.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,19.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_134715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,2.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_144715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,5.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_144715,6.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_144715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,10.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,13.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,15.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_144715,19.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_144715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,21.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_144715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_154715,8.0,,,1.0,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_154715,14.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_25TH_ST_10042019_154715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_154715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_154715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,4.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_25TH_ST_10042019_164715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,7.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_25TH_ST_10042019_164715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,12.0,,,,,1,,,,,1.0,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_164715,13.0,,,,,1,,,,,1.0,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_164715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,17.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,18.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_164715,19.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_164715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,9.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,13.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_25TH_ST_10042019_174715,14.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_25TH_ST_10042019_174715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_174715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_184715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_25TH_ST_10042019_184715,2.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_25TH_ST_10042019_184715,3.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,3.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,12.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_144715,16.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,21.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_144715,22.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_144715,23.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_144715,24.0,,,,,,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_144715,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_144715,26.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_144715,28.0,,,,,1,,,,1.0,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_154715,1.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10022019_154715,3.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10022019_154715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_154715,10.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_154715,14.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10022019_164715,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10022019_164715,1.0,,,,1.0,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_164715,2.0,,,1.0,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_164715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_164715,10.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_164715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_174715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_174715,1.0,,,1.0,1.0,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_174715,2.0,,,1.0,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10022019_174715,7.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_174715,8.0,,,,,1,,,,,1.0,,,1.0,,,,,,
US17-92_@_3RD_ST_10022019_174715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_174715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_174715,12.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_174715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_174715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10022019_184715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,5.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,10.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_184715,11.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,12.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,13.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10022019_184715,14.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_184715,15.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10022019_184715,16.0,,,,1.0,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_074715,0.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,1.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_074715,3.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_074715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,14.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,16.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_074715,18.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_084715,0.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_084715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_084715,2.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_084715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_084715,8.0,,,,,1,,,,1.0,,,1.0,,,,,1.0,,
US17-92_@_3RD_ST_10032019_084715,17.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_084715,18.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_094715,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_094715,4.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_094715,5.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_094715,6.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_094715,7.0,,,,1.0,1,,,,1.0,,,1.0,,,,1.0,,,
US17-92_@_3RD_ST_10032019_094715,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_104715,1.0,,,,,1,,,,1.0,,,1.0,,,,,1.0,,
US17-92_@_3RD_ST_10032019_104715,2.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_104715,3.0,,,,,1,,,,1.0,,,,1.0,,,1.0,,,
US17-92_@_3RD_ST_10032019_104715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_104715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_104715,6.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_104715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_104715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_104715,11.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_104715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_104715,14.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_114715,0.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_114715,1.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_114715,2.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_114715,3.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_114715,4.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_114715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_114715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_114715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_114715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_114715,13.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_114715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_124715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_124715,1.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_124715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_124715,4.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_124715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_124715,9.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_134715,2.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_134715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_134715,7.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_134715,31.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_134715,40.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_134715,41.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_134715,57.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_134715,58.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_144715,0.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_144715,5.0,,,,,1,,,1.0,,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_144715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_144715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_144715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_144715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_144715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_144715,20.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_144715,21.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_154715,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_154715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_154715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_154715,7.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_154715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_154715,11.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_154715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_154715,13.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_154715,15.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_164715,14.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_164715,15.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_164715,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_164715,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_164715,33.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_164715,34.0,,,,,1,,,,,1.0,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_174715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,5.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_174715,6.0,,,,,1,,,,1.0,,,,1.0,,,1.0,,,
US17-92_@_3RD_ST_10032019_174715,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,12.0,,,,1.0,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_174715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,15.0,,,,,1,,,,,1.0,,,1.0,,,,,,
US17-92_@_3RD_ST_10032019_174715,16.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_174715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_174715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_184715,4.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_184715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_184715,7.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10032019_184715,8.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_184715,9.0,,,,,1,,,1.0,,,,1.0,,,,,,,
US17-92_@_3RD_ST_10032019_184715,10.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_184715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_184715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_184715,15.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10032019_184715,16.0,,,,,1,,,,,1.0,,1.0,,,,1.0,,,
US17-92_@_3RD_ST_10032019_184715,17.0,,,,,1,,,,,1.0,,1.0,,,,1.0,,,
US17-92_@_3RD_ST_10042019_074715,0.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10042019_074715,1.0,,,,1.0,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10042019_074715,2.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_074715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_074715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_074715,5.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_074715,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_074715,9.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_084715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_084715,1.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_084715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_084715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_084715,5.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_084715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_084715,12.0,,,,,1,,,,1.0,,,,1.0,,,1.0,,,
US17-92_@_3RD_ST_10042019_084715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_084715,17.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_094715,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_094715,1.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10042019_094715,3.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_094715,4.0,,,,1.0,1,,,,,1.0,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_094715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_094715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_094715,9.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_094715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_094715,12.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_104715,0.0,,,,,1,,,1.0,,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_104715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_104715,5.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10042019_104715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_104715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_104715,8.0,,,,,,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10042019_104715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_104715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,4.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_114715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,6.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_114715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_114715,9.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_3RD_ST_10042019_114715,10.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_114715,11.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_114715,13.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10042019_114715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_124715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_124715,2.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_124715,3.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_3RD_ST_10042019_124715,4.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_124715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_124715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_124715,8.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_134715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_134715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_134715,5.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_134715,11.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_3RD_ST_10042019_134715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_134715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_134715,19.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_3RD_ST_10042019_134715,22.0,,,,1.0,,,,,,,,,,,,,,,
